Press Statement by PM during State visit of President of Switzerland,"Media,Switzerland,President,Doris Leuthard,Trade,Economy,Black Money,FDI,Health,Healthcare,Human Development,Ayurveda,Education,Skill Development,Youth,Yuva Shakti,Climate Change,Environment,Clean Energy,Nuclear Suppliers Group,Energy,Infrastructure,International Solar Alliance,Renewable Energy,Digital India,Foreign Policy,India First,Finance,Sports,International,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-with-swiss-president-mrs-doris-leuthard-at-joint-press-statements,301
"To take India to newer heights, the role of infrastructure, railways and roads is very important: PM","Udaipur,Rajasthan,National Highway projects,Infrastructure,Inauguration,Ministry of Road Transport and Highways,Farmers,Railway,National Optical Fibre Network,Economy,Floods,Healthcare,Tourism,Farmer Welfare,Atal Bihari Vajpayee,Road,Education,Technology,Telemedicine,Human Development,Pradhan Mantri Ujjwala Yojana,Nari Shakti,Women Empowerment,Gas,Water,Goods and Services Tax,Good Governance,Governance Reform,Business,Empowering the Poor,Transport,Innovation,Development,Pratap Gaurav Kendra,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-speech-at-the-inauguration-and-laying-of-foundation-stone-of-various-major-highway-projects-in-rajasthan,302
"Teach to Transform, Educate to Empower, Learn to Lead: PM Modi during Mann Ki Baat","Mann Ki Baat,Human Development,Sports,Culture,Education,Jan Dhan Yojana,Economy,Empowering the Poor,RuPay,Festival,Onam,Clean India,Teacher's Day,Financial Inclusion,Jain community,Ganesh Chaturthi,Tourism,Environment,Floods,Disaster Management,Healthcare,MyGov,Social Media,Poverty,Youth,Yuva Shakti,Cricket,Sports Talent Search Portal,FIFA,Nari Shakti,Indian Navy,INSV Tarini,Navika Sagar Parikrama,Scientists,Students,School,Innovation,Finance,Women Empowerment,Teach To Transform,Educate to Empower,Learn to Lead,Pradhan Mantri Suraksha Bima Yojana,MUDRA,Dalit Community,Banks,FIFA U-17 World Cup India 2017,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/teach-to-transform-educate-to-empower-learn-to-lead-pm-modi-during-mann-ki-baat,303
The Anna Datas of the nation should be free from worries: PM Modi,"Soil Health Card,Video Conference,Bharatiya Agro Industries Foundation,Pradhan Mantri Fasal Bima Yojana,New India,Agriculture,Women Empowerment,Animal Welfare,Organic Farming,Farmer Welfare,Per Drop More Crop,Water Conservation,Green Revolution,Citizen Engagement,Drip Irrigation,Solar Pump,Waste management,Solar Power,Digital Village,Cashless Transaction,Sankalp se Siddhi,Foundation Day,North East,White Revolution,Animal Husbandry,Pradhan Mantri Krishi Sinchai Yojna,Panchayat,Sikkim,Crop Insurance,e-NAM,Speeches,2022,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/the-anna-datas-of-the-nation-should-be-free-from-worries-pm-modi,304
Every citizen must have a feeling that this country is mine & I have to work for the country: PM,"Pravasi Bharatiya Kendra,Start up India,Development,Citizen Engagement,Good Governance,Mahatma Gandhi,Doctors,Farmers,Healthcare,Youth,Yuva Shakti,Quit India Movement,Farmer Welfare,Agriculture,Law & Order,Animal Husbandry,Fisheries,Water,Energy,FDI,Food,Farm Modernization,Food Security,Infrastructure,Governance Reform,Neem Coating Urea,Demonetisation,Digital India,Technology,Optical Fibre,Cashless Transaction,BHIM App,Jan Bhagidari,Khadi,Poverty,Empowering the Poor,Tourism,Government e-Marketplace,Incredible India,Kutch,Handicraft,Swachh Bharat Abhiyan,Entrepreneur,Environment,NITI Aayog,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-young-ceos-at-the-champions-of-change-initiative-organized-by-niti-aayog-,305
"Innovation is life. When there is no innovation, there is stagnation: PM Modi","Pravasi Bharatiya Kendra,Start up India,Good Governance,Padma Shri Award,Citizen Engagement,Corruption,Skill Development,Empowering the Poor,Innovation,Rural Development,Economy,Digital India,Education,New India,Youth,2022,NITI Aayog,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-prime-minister-s-address-to-the-young-entrepreneurs-at-the-champions-of-change-initiative-organised-by-niti-aayog-on-17-august-2017,306
"It is now time to leave the 'Chalta Hai' attitude & think of 'Badal Sakta Hai': PM Modi","75th anniversary Quit India Movement,New India,Independence Day,Janmashtami,Martyrs,Freedom Fighters,Greetings,PM's Wishes,Citizen Engagement,Development,Gorakhpur,Champaran Satyagraha,Satyagraha,Quit India Movement,Defence,India First,Cyber Security,Space Technology,Technology,Corruption,Black Money,Security,Army,Indian Navy,Indian Air Force,One Rank One Pension,Jan Dhan Yojana,Pradhan Mantri Ujjwala Yojana,Youth,Yuva Shakti,Nari Shakti,Housing,Good Governance,Indian Railways,Infrastructure,Railway,Empowering the Poor,Terrorism,Aadhaar,Neem Coating Urea,Swachh Bharat Abhiyan,Clean India,Demonetisation,Irrigation,Farmers,Pradhan Mantri Fasal Bima Yojana,Farmer Welfare,Pradhan Mantri Krishi Sinchai Yojna,FDI,Food,Jobs,Employment,MUDRA,Education,Labour,Maternity Leave Bill,Hospital,Human Development,Economy,Goods and Services Tax,National Optical Fibre Network,Agriculture,Banking,Cooperative Federalism,Transport,Pradhan Mantri Jan Aushadhi Yojna,Health,National Dialysis Service Program,Global Positioning System,BHIM App,BHIM-Aadhar merchant interface,Electricity,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/preliminary-text-of-prime-minister-shri-narendra-modi-s-address-to-the-nation-from-the-ramparts-of-the-red-fort-on-the-71st-independence-day,307
"PM’s remarks during the welcome of Vice President M. Venkaiah Naidu, in the Rajya Sabha","Vice President,Venkaiah Naidu,Rajya Sabha,Cabinet,Urban Development,Democracy,Constitution,Poverty,Development,Farmers,Dalit Community,Oath Ceremony,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-s-remarks-during-the-welcome-of-vice-president-m-venkaiah-naidu-in-the-rajya-sabha,308
"PM’s remarks in the Rajya Sabha, on the farewell of Vice President Hamid Ansari","Rajya Sabha,Mohammad Hamid Ansari,Constitution,Vice President,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/vp-hamid-ansari-ji-s-contribution-has-been-important-says-pm-modi,309
"From 2017 to 2022, these five years are about ‘Sankalp Se Siddhi’, says PM Modi in Lok Sabha","Lok Sabha,Youth,Yuva Shakti,Quit India Movement,Mahatma Gandhi,Freedom Fighters,75th anniversary Quit India Movement,Bhagat Singh,Sukhdev,Rajguru,Farmers,Students,Martyrs,Rambriksh Benipuri,Corruption,Dalit Community,Education,Development,Law & Order,Hospital,Doctors,Women Empowerment,Nari Shakti,Good Governance,Poverty,Technology,Goods and Services Tax,Governance Reform,Citizen Engagement,Business,Jobs,Employment,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/the-menace-of-corruption-has-adversely-impacted-our-countrys-development-journey-pm,310
PM Modi addresses on 99th birthday celebrations of Dada Vaswani via video conference,"Maharashtra,Pune,Video Conference,Dada Vaswani,Birthday,Greetings,Health,Education,Yuva Shakti,Human Development,PM's Wishes,Poverty,Satyagraha,Champaran Satyagraha,Good Governance,Culture,Women Empowerment,Nari Shakti,Swachhagraha,Climate Change,Energy,Solar Power,Environment,New India,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-addresses-on-99th-birthday-celebrations-of-dada-vaswani-via-video-conference,311
GST demonstrates the strength of our country: PM Narendra Modi during Mann Ki Baat,"Disaster Management,National Disaster Response Force,Gujarat,West Bengal,Farmers,Crop Insurance,Farming,Mann Ki Baat,Goods and Services Tax,Good Governance,Tax,One Nation One Tax,Economy,Quit India Movement,Ram Manohar Lohia,Jayaprakash Narayan,Mahatma Gandhi,Freedom Fighters,Development,Citizen Engagement,Festival,Independence Day,Environment,Lokmanya Tilak,Bal Gangadhar Tilak,Greetings,PM's Wishes,Women Empowerment,Nari Shakti,Indian Womens Cricket,Sports,Human Development,Cricket,New India,Non-Cooperation Movement,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-s-mann-ki-baat-july-2017,312
Dr. Kalam inspired the youth of India: PM Modi,"Mandapam,Ramanathapuram,Tamil Nadu,Green Rameswaram Project,Long Liner Trawlers,Rameswaram,Indian Railways,Infrastructure,Inauguration,Railway,Rameswaram - Faizabad Weekly Express,Dr. APJ Abdul Kalam,Education,Scientists,Knowledge,Dr. APJ Abdul Kalam’s Memorial,Defence,DRDO,Yuva Shakti,Youth,Innovation,Power,Labour,Road,Fishermen,Good Governance,Blue Revolution,Vivekananda Kendra,Sagarmala Project,Business,Start up India,Stand up India,Pradhan Mantri Kaushal Vikas Yojana,Skill Development,MUDRA,Water,Electricity,Swachh Bharat Abhiyan,Pradhan Mantri Awas Yojana,Housing,New India,Tribute,Pei Karumbu,Technology,Human Development,Speeches,Dhanushkodi,Shradda Sethu Express,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pms-speech-at-the-public-meeting-at-rameswaram-tamil-nadu-27-july-2017-,313
President Pranab Mukherjee is extremely knowledgeable and extremely simple: PM Modi,"Book Release,Pranab Mukherjee,Rashtrapati Bhavan,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-the-release-of-the-book-titled-selected-speeches-of-the-president-vol-4-,314
"GST spirit is about 'Growing Stronger Together': Prime Minister Modi","Monsoon Session,Parliament,Speeches,Goods and Services Tax,Good Governance,Quit India Movement,President,Election,Farmers,Farmer Welfare,Food Security,Presidential Election,Ramnath Kovind,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-statement-ahead-of-the-monsoon-session-of-the-parliament,315
"The aim of my Government is reform, perform and transform : PM Modi","Modi In Israel,Israel,Benjamin Netanyahu,Indian Community,Festival,Maccabiah Games,Sports,Soldiers,Martyrs,Jewish Community,Pravasi Bharatiya Divas,Agriculture,Health,India First,International,Innovation,Solar Power,Economy,Goods and Services Tax,One Nation One Tax,Good Governance,Jerusalem,Defence,FDI,Housing,Banking,Law & Order,Yuva Shakti,Skill Development,National Skill Development Mission,Atal Innovation Mission,Start up India,Ministry of Labour and Employment,Shram Suvidha Portal,Maternity Leave Bill,Nari Shakti,Make In India,Digital India,Farmers,Irrigation,Drip Irrigation,Soil Health Card,e-NAM,Pradhan Mantri Fasal Bima Yojana,Farmer Welfare,Indian Cultural Centre,Moshe,Holocaust,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pms-speech-at-community-reception-in-israel-,316
Press statement by Prime Minister during his visit to Israel,"Water Conservation,Modi In Israel,International,Media,Israel,India First,Terrorism,Defence,Water,Cyber Security,Indian Jews community,Education,Students,Haifa,Martyrs,Democracy,Economy,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-narendra-modi-at-joint-press-statements-with-prime-minister-benjamin-netanyahu-in-jerusalem-israel,317
India-Israel ties date back thousands of years: PM Modi,"Modi In Israel,Israel,Jerusalem,Benjamin Netanyahu,Economy,Security,Technology,Innovation,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/india-israel-ties-date-back-thousands-of-years-pm-modi,318
We consider Israel an important development partner: PM Modi,"Modi In Israel,Jerusalem,Israel,International,Benjamin Netanyahu,Youth,Development,India First,Tel Aviv,Ben Gurion Airport,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/press-statement-by-prime-minister-on-arrival-in-tel-aviv-july-04-2017-,319
Pranab Da guided me like a father figure: PM Modi,"Book,Portugal,Human Development,Culture,History,Book Release,Mahatma Gandhi,Scholars,Development,Technology,Media,Pranab Mukherjee,President Pranab Mukherjee - A statesman,Emergency,1975 Emergency,Varun Joshi,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-the-ceremony-to-release-the-photo-book-president-pranab-mukherjee-a-statesman-at-rashtrapati-bhavan,320
The CA community looks after the economic health of society: PM Modi,"Chartered Accountant,Goods and Services Tax,Community,Black Money,Corruption,Law and Order,Tax,Good Governance,Clean India,Chartered Accountants Day,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pms-speech-at-chartered-accountants-day-at-igi-stadium-delhi-july1-2017-,321
"GST will unify the country's economy: PM Narendra Modi","Goods and Services Tax,Parliament,Good Governance,Economy,GDP,Empowering the Poor,GST Council,One Nation One Tax,Sardar Patel,Technology,FDI,New India,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/preliminary-text-of-pm-s-address-at-the-launch-goods-service-tax-from-central-hall-of-parliament,322
"Need to adopt a culture where sports is appreciated and supported, starting from the family: PM Modi","Gujarat,Arena Project,Sports,Khel Mahakumbh,Ahmedabad,Human Development,TransStadia,Mobile App,Infrastructure,Youth,Divyang,Yuva Shakti,Speeches,Parliament,Football,New India,Culture,Cricket,Students,Education,People Public Private Partnership,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-the-inauguration-ceremony-of-transstadia-arena-project-in-ahmedabad-gujarat,323
PM Narendra Modi inaugurates Textiles India 2017 Exhibition,"Ministry Of Textiles,Textile,2017,Cotton,Khadi,Gujarat,Gandhinagar,Good Governance,Goods and Services Tax,Economy,FDI,Investment,Make In India,Shramev Jayate,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-to-inaugurate-textile-india-2017-in-gandhinagar-gujarat,324
Our infrastructure must be developed keeping in mind requirements of divyangs: PM Modi,"Rajkot,Gujarat,Samajik Adhikarita Shivir,Technology,Divyang,Human Development,Healthcare,Empowerment,Good Governance,Book,Book Release,Rishis Mystics and Heroes of India,Inner Engineering: A Yogi's Guide to Joy,Guinness World Records,Digital India,National Democratic Alliance,Empowering the Poor,Culture,Sabka Saath Sabka Vikas,Railway,Transport,Infrastructure,Youth,Yuva Shakti,Start up India,Innovation,Stand up India,Jobs,Employment,Insurance,Housing,Electricity,Water,Education,Health,School,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-samajik-adhikarita-shivir-in-rajkot-gujarat-,325
"Let us work together and create India of Mahatma Gandhi's dreams: PM Modi","Ahmedabad,Gujarat,Sabarmati Ashram,Inauguration,Shrimad Rajchandraji,Mahatma Gandhi,Coins release,Postal Stamp,Birth Anniversary,Pravasi Bharatiya,Peace,Culture,Human Development,Netherlands,Youth,Yuva Shakti,Swachh Bharat Abhiyan,Good Governance,Citizen Engagement,Constitution,Acharya Vinoba Bhave,Book Release,Freedom Fighters,Satyagraha,Tribute,Tributes to leaders,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-inauguration-of-sabarmati-ashram-centenary-celebrations-in-ahmedabad-gujarat,326
"Let's embrace the latest technology in the sphere of water conservation: PM Modi","SAUNI Yojana,Rajkot,Gujarat,Good Governance,Infrastructure,Empowering the Poor,Smart India Hackathon,Water,Narmada,Electricity,Aji Dam,Saurashtra,Per Drop More Crop,Water Conservation,Farmer Welfare,Nyari Dam,Smart Rajkot Hackathon,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/english-rendering-of-the-text-of-pm-s-address-at-inauguration-of-filling-of-aji-dam-under-sauni-yojana-,327
Every Indian takes pride in the fact that India is a land of diversity: PM Modi,"Modi in Netherlands,International,India First,Netherlands,Amsterdam,The Hague,Indian Community,Suriname,South America,Jan Bhagidari,Open Defecation Free,Swachh Bharat Abhiyan,Clean India,Banking,Economy,Jan Dhan Yojana,Jobs,Employment,Women Empowerment,Youth,Nari Shakti,MUDRA,Empowering the Poor,Yuva Shakti,Citizen Engagement,Maternity Benefit Program,Maternity Leave Bill,Defence,Satellite,ISRO,Scientists,Science,Science and Technology,Space Technology,Sports,Badminton,Paralympics,Infrastructure,Environment,Healthcare,Energy,Renewable Energy,Power,Health,Solar Power,Digital India,Electricity for all,Power for All,Panchayat,Overseas Citizen of India,VISA,Indian e-Visa,Mobile App,Narendra Modi App,Optical Fibre,National Optical Fibre Network,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-modi-s-speech-at-interaction-with-dutch-indian-community-in-the-hague-netherlands,328
We consider the USA a valued partner: PM Modi,"Modi In USA,Donald Trump,United States Of America,President,White House,Washington,USA,India First,International,Terrorism,Defence,Development,Democracy,Economy,Media,Technology,New India,Melania Trump,Innovation,Information Technology,Afghanistan,Manufacturing,Education,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-narendra-modi-at-the-joint-press-statements-with-president-donald-trump-at-white-house-in-washington-dc-usa,329
Through technology driven governance we are creating a modern India: PM Modi,"Governance,Indian Community,USA,United States Of America,Washington,Virginia,Modi In USA,Business,India First,International,Development,Good Governance,Corruption,Direct Benefit Transfer,PaHaL Scheme,LPG,Pradhan Mantri Ujjwala Yojana,Healthcare,Human Development,Banking,Jan Dhan Yojana,Neem Coating Urea,Farmers,Farmer Welfare,Science,Science and Technology,Satellite,New India,Infrastructure,Terrorism,Ministry of External Affairs,Pravasi Bharatiya,Pravasi Bharatiya Kendra,Social Media,Mobile App,Narendra Modi App,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-s-address-at-indian-community-reception-in-washington-dc-usa,330
Emergency in 1975 was the darkest night for our democracy: PM Modi during Mann Ki Baat,"Mann Ki Baat,Clean India,1975 Emergency,ISRO,Sports,Emergency,Eid,Greetings,Festival,PM's Wishes,Muslim Community,Open Defecation Free,Swachh Bharat Abhiyan,International Yoga Day,Yoga,International,Rath Yatra,Lord Jagannath,Book,Kerala,Odisha,MUDRA,Government e-Marketplace,E-Governance,Good Governance,Science,Space Technology,Science and Technology,Satellite,PSLV-C38,Cartosat-2 series satellite,Mars Orbiter Mission,PSLV-C25,Srikanth Kidambi,Badminton,USHA School of Athletics,Pilavullakandi Thekkeparambil Usha,Uttar Pradesh,Eid-ul-Fitr,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-shri-narendra-modi-s-mann-ki-baat-25-june-2017,331
India is now among the fastest growing countries in the world: PM Modi in Portugal,"Modi in Portugal,Portugal,Indian Community,International,Narendra Modi App,India First,Speeches,Healthcare,Start up India,Innovation,Stand up India,Youth,Yuva Shakti,Sports,Democracy,Social Media,Citizen Engagement,Good Governance,Satellite,Technology,Tourism,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-to-the-indian-community-in-lisbon-portugal,332
Press Statement by Prime Minister during his visit to Portugal,"Modi in Portugal,Portugal,Media,Antonio Costa,Condolence,India First,FDI,Sports,Terrorism,India-Portugal International StartUp Hub,Speeches,Science,Space Technology,Technology,International,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/press-statement-by-prime-minister-during-his-visit-to-portugal,333
Yoga has connected the world with India: PM Modi,"Lucknow,Uttar Pradesh,International Yoga Day,Yoga,Healthcare,Speeches,Health,Human Development,School,Education,Students,Employment,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-modi-s-speech-on-the-occasion-of-international-yoga-day-in-lucknow-uttar-pradesh,334
GST demonstrates the strength of our democracy: PM Modi,"Dr. A.P.J. Abdul Kalam Technical University,Pradhan Mantri Awas Yojana,Central Drug Research Institute,Inauguration,Lucknow,Education,Human Development,Power,Housing,National Democratic Alliance,Empowering the Poor,Uttar Pradesh,Healthcare,400 KV Lucknow-Kanpur D/C transmission Line,Start up India,Atal Innovation Mission,Cashless Transaction,BHIM App,Science and Technology,Youth,Defence,Ministry of Defence,Make In India,ISRO,Yuva Shakti,Speeches,Renewable Energy,Solar Power,Goods and Services Tax,Skill India,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-s-speech-at-inauguration-of-abdul-kalam-technical-university-other-development-initiatives,335
"People's power has the capacity to make a better society and nation: PM Modi","Kochi,Kerala,Puthuvayil Narayana Panicker,Kerala Grandhasala Sangham,Book,Digital Literacy,National Reading Day,Yoga,Education,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-at-the-launch-of-panicker-national-reading-day-reading-month-celebration-in-st-teresa-s-college-kochi-kerala,336
Government has placed special focus on overall infrastructure development of the nation: PM Modi,"Technology,Kaloor,Kochi,Kerala,Infrastructure,Kochi Metro,Metro Rail,Mobile App,Make In India,PRAGATI,Development,Railway,Smart City,Inauguration,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-narendra-modi-dedicates-kochi-metro-to-the-nation-in-kaloor-kochi-kerala,337
PM Modi inaugurates Synthetic Track of USHA School of Athletics at Kinalur,"Kozhikode,Kerala,Kinalur,USHA School of Athletics,Pilavullakandi Thekkeparambil Usha,Development,Olympics,Sports,Human Development,Ministry of Youth Affairs and Sports,Youth,Yuva Shakti,Human Resource Development,Students,Economy,athlete,Wrestling,Yoga,Kabbadi,Culture,EK Bharat Shreshtha Bharat,Khelo India,Skill Development,Nari Shakti,Women Empowerment,Cricket,Football,Inauguration,Video Conference,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-inaugurates-synthetic-track-of-usha-school-of-athletics-at-kinalur-in-kinalur-balussery-kerala-via-video-conferencing,338
"PM's opening remarks at the SCO Summit in Astana, Kazakhstan","SCO Summit,Astana,Kazakhstan,Summit,Education,Trade,Agriculture,International,India First,Terrorism,Climate Change,Environment,Energy,Economy,Youth,Yuva Shakti,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-s-opening-remarks-at-the-sco-summit-in-astana-kazakhstan,339
Germany is among India’s most important partners in the global context: PM Modi,"Germany,International,Modi In Germany,India First,Berlin,Indo-German Business Summit,Economy,GST Bill,Make In India,GDP,Indo-German Managers Training Programme,FDI,Good Governance,Skill Development,2017,Speeches,Angela Merkel,Skill India,Law and Order,Digital India,Indian Railways,Clean Ganga,Education,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/speech-by-prime-minister-at-the-business-meeting-in-germany,340
Constructive criticism strengthens democratic fabric: PM Modi during Mann Ki Baat,"Mann Ki Baat,Good Governance,Ramzan,Festival,Greetings,Muslim Community,Youth,Freedom Fighters,Martyrs,Veer Savarkar,Andaman and Nicobar,Port Blair,World Environment Day,Environment,Birth Anniversary,Mazi Janmathep,Human Development,Yoga,Healthcare,Health,Jan Bhagidari,Waste management,Clean India,Swachh Bharat Abhiyan,Open Defecation Free,Jammu & Kashmir,Democracy,Book Release,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-shri-narendra-modi-addresses-the-nation-through-his-radio-address-mann-ki-baat-28-may-2017,341
A strong developmental partnership with Mauritius is a hallmark of our engagement: PM Modi,"Media,Mauritius,Prime Minister,Pravind Kumar Jugnauth,Renewable Energy,Trade,Business,Infrastructure,Good Governance,Economy,Hydro Power Project,Security,India First,Development,Education,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/press-statement-by-prime-minister-during-the-state-visit-of-prime-minister-of-mauritius-to-india,342
"NDA Government is committed to development of Northeast, says PM Modi","Guwahati,Assam,National Democratic Alliance,BJP,Khanapara Veterinary College,Farmers,Farmer Welfare,Inauguration,Bhupen Hazarika,SAMPADA,Dhola-Sadiya Bridge,Indian Agricultural Research Institute,Food,Good Governance,Farming,Dalit Community,Education,Students,Yuva Shakti,Swachh Bharat Abhiyan,LPG,Jan Bhagidari,PaHaL Scheme,Pradhan Mantri Ujjwala Yojana,Law,Parliament,Cabinet,Human Development,Corruption,Youth,Black Money,Poverty,Demonetisation,Tax,Technology,Digital India,Cashless Transaction,Mobile Banking,National Optical Fibre Network,Healthcare,Satellite,Pradhan Mantri Krishi Sinchai Yojna,Water Conservation,Water,Har Khet Ko Pani,Per Drop More Crop,Micro Irrigation,Irrigation,Neem Coating Urea,Electricity,Direct Benefit Transfer,Aadhaar,Development,New India,Speeches,Jan Dhan Yojana,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-modi-s-speech-at-public-meeting-in-guwahati-assam,343
Agriculture sector needs to be developed in line with the requirements of the 21st century: PM Modi,"Gogamukh,Dhemaji,Assam,Indian Agricultural Research Institute,Inauguration,Good Governance,Education,Yuva Shakti,Agriculture,Farmer Welfare,Lok Sabha,Election,Science and Technology,Farmers,Technology,Youth,Scientists,Beej Se Baazar tak,Soil Health Card,Farm Modernization,Fertilizer,Start up India,Stand up India,Per Drop More Crop,Irrigation,Water,Pradhan Mantri Fasal Bima Yojana,Pradhan Mantri Krishi Sinchai Yojna,Organic Farming,Farming,New India,Green Revolution,Solar Power,Electricity,Housing,FDI,White Revolution,Jobs,Employment,Paramparagat Krishi Vikas Yojana,Infrastructure,Highway,Railway,Waterways,Aviation,Optical Fibre,Empowerment,Agro-Marine Processing,Agro-Processing Clusters,SAMPADA,Drip Irrigation,Micro Irrigation,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-speech-at-foundation-ceremony-of-agriculture-research-institute-in-gogamukh-assam,344
Infrastructure is extremely important for development: PM Modi,"Purana Sadiya,Assam,Inauguration,Dhola-Sadiya Bridge,River Brahamputra,Infrastructure,Chief Minister,Sarbananda Sonowal,Ministry of Road Transport and Highways,Nitin Gadkari,Social Infrastructure,Development,Farmers,Farming,Farmer Welfare,Railway,Aviation,Waterways,Environment,Transport,Optical Fibre,Technology,Economy,Business,Tourism,Bhupen Hazarika,Bhupen Hazarika Setu,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-speech-at-the-inauguration-of-dhola-sadiya-bridge-across-river-brahmaputra-on-26-may-2017-,345
